"2020-03-13 14:59:54.317","1","0","0","137"
"2020-03-13 15:04:54.330","1","0","0","1"
"2020-03-13 15:09:54.437","1","0","0","91"
"2020-03-13 15:14:54.439","1","0","0","0"
"2020-03-13 15:19:54.527","1","0","0","87"
"2020-03-13 15:24:54.540","1","0","0","2"
"2020-03-13 15:29:54.638","1","0","0","88"
"2020-03-13 15:34:54.641","1","0","0","1"
"2020-03-13 15:39:54.747","1","0","0","90"
"2020-03-13 15:44:54.793","1","0","0","42"
"2020-03-13 15:49:54.888","1","0","0","89"
"2020-03-13 15:54:54.904","1","0","0","3"
